,,Info,,Tempo (s),Tensão (V),,Incerteza de Tempo (s),Incerteza de Tensão (V)
0,Sample Interval,1.000000e-08,,-2.249e-05,-1.92,,8.703878456613466e-06,0.049024703058840643
1,Trigger Point,2.250000000000e+03,,-2.248e-05,-1.92,,8.703878456613466e-06,0.049024703058840643
2,,,,-2.247e-05,-1.92,,8.703878456613466e-06,0.049024703058840643
3,,,,-2.246e-05,-1.92,,8.703878456613466e-06,0.049024703058840643
4,,,,-2.245e-05,-1.92,,8.703878456613466e-06,0.049024703058840643
5,Source,CH1,,-2.244e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
6,Vertical Units,V,,-2.243e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
7,Vertical Scale,1.000000e+00,,-2.242e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
8,Vertical Offset,0.000000e+00,,-2.241e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
9,Horizontal Units,s,,-2.24e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
10,Horizontal Scale,2.500000e-06,,-2.239e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
11,Pt Fmt,Y,,-2.238e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
12,Yzero,0.000000e+00,,-2.237e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
13,Probe Atten,1.000000e+00,,-2.236e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
14,Model Number,TBS1062,,-2.235e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
15,Serial Number,C011224,,-2.234e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
16,Firmware Version,FV:v26.01,,-2.233e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
17,,,,-2.232e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
18,,,,-2.231e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
19,,,,-2.23e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
20,,,,-2.229e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
21,,,,-2.228e-05,-1.84,,8.703878456613466e-06,0.04694658528591296
22,,,,-2.227e-05,-1.88,,8.703878456613466e-06,0.04798564045636464
23,,,,-2.226e-05,-1.84,,8.703878456613466e-06,0.04694658528591296
24,,,,-2.225e-05,-1.84,,8.703878456613466e-06,0.04694658528591296
25,,,,-2.224e-05,-1.84,,8.703878456613466e-06,0.04694658528591296
26,,,,-2.223e-05,-1.84,,8.703878456613466e-06,0.04694658528591296
27,,,,-2.222e-05,-1.84,,8.703878456613466e-06,0.04694658528591296
28,,,,-2.221e-05,-1.84,,8.703878456613466e-06,0.04694658528591296
29,,,,-2.22e-05,-1.84,,8.703878456613466e-06,0.04694658528591296
30,,,,-2.219e-05,-1.84,,8.703878456613466e-06,0.04694658528591296
31,,,,-2.218e-05,-1.84,,8.703878456613466e-06,0.04694658528591296
32,,,,-2.217e-05,-1.84,,8.703878456613466e-06,0.04694658528591296
33,,,,-2.216e-05,-1.8,,8.703878456613466e-06,0.04590753805212712
34,,,,-2.215e-05,-1.8,,8.703878456613466e-06,0.04590753805212712
35,,,,-2.214e-05,-1.8,,8.703878456613466e-06,0.04590753805212712
36,,,,-2.213e-05,-1.8,,8.703878456613466e-06,0.04590753805212712
37,,,,-2.212e-05,-1.8,,8.703878456613466e-06,0.04590753805212712
38,,,,-2.211e-05,-1.8,,8.703878456613466e-06,0.04590753805212712
39,,,,-2.21e-05,-1.8,,8.703878456613466e-06,0.04590753805212712
40,,,,-2.209e-05,-1.8,,8.703878456613466e-06,0.04590753805212712
41,,,,-2.208e-05,-1.8,,8.703878456613466e-06,0.04590753805212712
42,,,,-2.207e-05,-1.8,,8.703878456613466e-06,0.04590753805212712
43,,,,-2.206e-05,-1.76,,8.703878456613466e-06,0.04486849930638977
44,,,,-2.205e-05,-1.76,,8.703878456613466e-06,0.04486849930638977
45,,,,-2.204e-05,-1.76,,8.703878456613466e-06,0.04486849930638977
46,,,,-2.203e-05,-1.76,,8.703878456613466e-06,0.04486849930638977
47,,,,-2.202e-05,-1.76,,8.703878456613466e-06,0.04486849930638977
48,,,,-2.201e-05,-1.76,,8.703878456613466e-06,0.04486849930638977
49,,,,-2.2e-05,-1.76,,8.703878456613466e-06,0.04486849930638977
50,,,,-2.199e-05,-1.76,,8.703878456613466e-06,0.04486849930638977
51,,,,-2.198e-05,-1.72,,8.703878456613466e-06,0.043829469652364034
52,,,,-2.197e-05,-1.72,,8.703878456613466e-06,0.043829469652364034
53,,,,-2.196e-05,-1.72,,8.703878456613466e-06,0.043829469652364034
54,,,,-2.195e-05,-1.72,,8.703878456613466e-06,0.043829469652364034
55,,,,-2.194e-05,-1.72,,8.703878456613466e-06,0.043829469652364034
56,,,,-2.193e-05,-1.72,,8.703878456613466e-06,0.043829469652364034
57,,,,-2.192e-05,-1.72,,8.703878456613466e-06,0.043829469652364034
58,,,,-2.191e-05,-1.68,,8.703878456613466e-06,0.04279044975233959
59,,,,-2.19e-05,-1.68,,8.703878456613466e-06,0.04279044975233959
60,,,,-2.189e-05,-1.68,,8.703878456613466e-06,0.04279044975233959
61,,,,-2.188e-05,-1.68,,8.703878456613466e-06,0.04279044975233959
62,,,,-2.187e-05,-1.68,,8.703878456613466e-06,0.04279044975233959
63,,,,-2.186e-05,-1.68,,8.703878456613466e-06,0.04279044975233959
64,,,,-2.185e-05,-1.68,,8.703878456613466e-06,0.04279044975233959
65,,,,-2.184e-05,-1.64,,8.703878456613466e-06,0.04175144033452618
66,,,,-2.183e-05,-1.64,,8.703878456613466e-06,0.04175144033452618
67,,,,-2.182e-05,-1.64,,8.703878456613466e-06,0.04175144033452618
68,,,,-2.181e-05,-1.64,,8.703878456613466e-06,0.04175144033452618
69,,,,-2.18e-05,-1.64,,8.703878456613466e-06,0.04175144033452618
70,,,,-2.179e-05,-1.64,,8.703878456613466e-06,0.04175144033452618
71,,,,-2.178e-05,-1.6,,8.703878456613466e-06,0.040712442201463424
72,,,,-2.177e-05,-1.6,,8.703878456613466e-06,0.040712442201463424
73,,,,-2.176e-05,-1.6,,8.703878456613466e-06,0.040712442201463424
74,,,,-2.175e-05,-1.6,,8.703878456613466e-06,0.040712442201463424
75,,,,-2.174e-05,-1.6,,8.703878456613466e-06,0.040712442201463424
76,,,,-2.173e-05,-1.6,,8.703878456613466e-06,0.040712442201463424
77,,,,-2.172e-05,-1.56,,8.703878456613466e-06,0.039673456239751784
78,,,,-2.171e-05,-1.56,,8.703878456613466e-06,0.039673456239751784
79,,,,-2.17e-05,-1.56,,8.703878456613466e-06,0.039673456239751784
80,,,,-2.169e-05,-1.56,,8.703878456613466e-06,0.039673456239751784
81,,,,-2.168e-05,-1.56,,8.703878456613466e-06,0.039673456239751784
82,,,,-2.167e-05,-1.56,,8.703878456613466e-06,0.039673456239751784
83,,,,-2.166e-05,-1.52,,8.703878456613466e-06,0.03863448343135314
84,,,,-2.165e-05,-1.52,,8.703878456613466e-06,0.03863448343135314
85,,,,-2.164e-05,-1.52,,8.703878456613466e-06,0.03863448343135314
86,,,,-2.163e-05,-1.52,,8.703878456613466e-06,0.03863448343135314
87,,,,-2.162e-05,-1.52,,8.703878456613466e-06,0.03863448343135314
88,,,,-2.161e-05,-1.48,,8.703878456613466e-06,0.03759552486676439
89,,,,-2.16e-05,-1.48,,8.703878456613466e-06,0.03759552486676439
90,,,,-2.159e-05,-1.48,,8.703878456613466e-06,0.03759552486676439
91,,,,-2.158e-05,-1.48,,8.703878456613466e-06,0.03759552486676439
92,,,,-2.157e-05,-1.48,,8.703878456613466e-06,0.03759552486676439
93,,,,-2.156e-05,-1.44,,8.703878456613466e-06,0.03655658176043679
94,,,,-2.155e-05,-1.44,,8.703878456613466e-06,0.03655658176043679
95,,,,-2.154e-05,-1.44,,8.703878456613466e-06,0.03655658176043679
96,,,,-2.153e-05,-1.44,,8.703878456613466e-06,0.03655658176043679
